       magilla    MFPRT(31DEC13)     745               02-FEB-2015   19:40:39               Page    1
 Row #      Plane     Peak int      X-offset      Y-offset     Err peak    Err X-off    Err Y-off    Resid rms     Velocity
           pixels      Jy/beam           mas           mas      Jy/beam          mas          mas           Jy         km/s
 
*****   MF file version = 1    V255S LINE2 .ICL001. 1   *****
 
   229     94.000        0.053       554.456      -613.406        0.010        0.585        0.549        0.019      -11.665
   230     94.000        0.038       607.591       127.929        0.010        0.831        0.779        0.016      -11.665
   231     94.000        0.037      -187.827      -591.408        0.010        0.836        0.784        0.014      -11.665
   232     94.000        0.032      -539.935      -607.873        0.010        0.980        0.918        0.014      -11.665
   233     94.000        0.031       -75.555        -7.599        0.010        0.991        0.929        0.013      -11.665
   234     95.000        0.054       610.091      -387.236        0.012        0.679        0.637        0.013      -12.043
   235     96.000        0.060      -612.961      -608.288        0.012        0.601        0.564        0.016      -12.421
   236     96.000        0.028      -327.313      -296.036        0.012        1.288        1.207        0.016      -12.421
   237     97.000        0.042      -609.868      -614.276        0.012        0.819        0.768        0.014      -12.798
   238     97.000        0.038       493.375      -325.656        0.012        0.925        0.868        0.016      -12.798
   239     98.000        0.040       561.466      -613.807        0.012        0.885        0.830        0.013      -13.176
   240     98.000        0.033       -31.851      -611.002        0.012        1.065        0.999        0.016      -13.176
   241     99.000        0.045      -609.794      -165.824        0.010        0.670        0.628        0.012      -13.554
   242     99.000        0.035       376.855      -480.052        0.010        0.862        0.808        0.013      -13.554
   243     99.000        0.023       -17.342      -244.588        0.010        1.304        1.223        0.013      -13.554
   244    100.000        0.054      -547.960      -522.187        0.013        0.741        0.695        0.017      -13.931
   245    100.000        0.022      -200.839      -536.129        0.013        1.800        1.688        0.012      -13.931
   246    101.000        0.037       505.350      -261.578        0.012        1.005        0.942        0.015      -14.309
   247    103.000        0.079        -8.207      -613.124        0.012        0.445        0.418        0.013      -15.064
   248    103.000        0.049       425.226      -613.248        0.012        0.713        0.668        0.010      -15.064
   249    104.000        0.033      -408.575      -374.175        0.012        1.045        0.980        0.014      -15.442
   250    105.000        0.038      -606.293      -183.969        0.011        0.881        0.826        0.013      -15.820
   251    105.000        0.027       611.063       -41.425        0.011        1.234        1.157        0.012      -15.820
   252    105.000        0.024       187.197      -476.570        0.011        1.408        1.320        0.015      -15.820
   253    105.000        0.024      -390.761      -607.220        0.011        1.419        1.331        0.015      -15.820
   254    105.000        0.018       503.143      -283.721        0.011        1.887        1.769        0.014      -15.820
   255    107.000        0.049        68.006      -569.513        0.011        0.667        0.626        0.015      -16.575
   256    108.000        0.050       614.056      -578.474        0.011        0.649        0.609        0.014      -16.953
   257    108.000        0.027      -611.309      -572.201        0.011        1.202        1.127        0.022      -16.953
   258    110.000        0.040      -129.188      -428.171        0.012        0.923        0.865        0.017      -17.708
   259    110.000        0.030       278.330      -611.837        0.012        1.238        1.161        0.012      -17.708
   260    111.000        0.022      -446.137      -525.009        0.012        1.698        1.592        0.015      -18.086
   261    113.000        0.046      -203.504      -610.937        0.012        0.782        0.733        0.016      -18.841
   262    114.000        0.029      -520.326      -535.826        0.013        1.347        1.263        0.015      -19.219
   263    115.000        0.051       141.442      -613.133        0.013        0.770        0.722        0.017      -19.596
   264    115.000        0.038       562.859      -606.362        0.013        1.035        0.971        0.016      -19.596
   265    117.000        0.039       395.567      -434.031        0.011        0.812        0.761        0.014      -20.352
   266    117.000        0.028      -298.909       293.861        0.011        1.128        1.058        0.013      -20.352
