       magilla    MFPRT(31DEC13)     745               02-FEB-2015   19:40:38               Page    1
 Row #      Plane     Peak int      X-offset      Y-offset     Err peak    Err X-off    Err Y-off    Resid rms     Velocity
           pixels      Jy/beam           mas           mas      Jy/beam          mas          mas           Jy         km/s

*****   MF file version = 1    V255Q LINE2 .ICL001. 1   *****

   135    338.000        0.112      -274.650        81.335        0.022        0.509        0.420        0.023     -115.040
   136    338.000        0.097      -613.978        24.992        0.022        0.585        0.482        0.024     -115.040
   137    338.000        0.084      -612.690      -172.163        0.022        0.674        0.556        0.019     -115.040
   138    338.000        0.079       518.018       -31.533        0.022        0.719        0.593        0.023     -115.040
   139    338.000        0.031      -604.623      -170.762        0.021        1.992        1.642        0.021     -115.040
   140    339.000        0.101       612.918      -223.805        0.021        0.556        0.459        0.020     -115.451
   141    339.000        0.096       543.845       224.041        0.021        0.584        0.482        0.021     -115.451
   142    339.000        0.089       609.663        95.555        0.021        0.628        0.518        0.026     -115.451
   143    339.000        0.078       147.502      -324.995        0.021        0.722        0.595        0.027     -115.451
   144    339.000        0.039       549.789       224.308        0.021        1.556        1.284        0.023     -115.451
   145    340.000        0.114       613.251      -561.601        0.021        0.490        0.404        0.027     -115.862
   146    340.000        0.092      -506.448       607.454        0.021        0.611        0.504        0.032     -115.862
   147    340.000        0.088      -367.149       592.386        0.021        0.633        0.522        0.024     -115.862
   148    340.000        0.086       335.189      -365.608        0.021        0.648        0.535        0.024     -115.862
   149    341.000        0.049       575.388      -605.345        0.020        1.067        0.880        0.020     -116.273
   150    341.000        0.047       569.186      -608.289        0.020        1.116        0.920        0.022     -116.273
   151    342.000        0.093       130.494      -176.633        0.022        0.639        0.527        0.021     -116.684
   152    342.000        0.087       444.493      -298.545        0.022        0.682        0.563        0.026     -116.684
   153    342.000        0.063      -612.869      -389.449        0.022        0.941        0.776        0.024     -116.684
   154    343.000        0.102       436.341      -218.057        0.022        0.555        0.458        0.025     -117.095
   155    343.000        0.099      -609.354       551.556        0.022        0.577        0.476        0.021     -117.095
   156    343.000        0.091        43.480       -86.897        0.022        0.624        0.515        0.019     -117.095
   157    343.000        0.067       591.765      -613.793        0.021        0.921        0.760        0.024     -117.095
   158    343.000        0.044       585.109      -613.897        0.022        1.294        1.067        0.027     -117.095
   159    344.000        0.111      -545.927      -609.068        0.021        0.501        0.414        0.016     -117.506
   160    344.000        0.091       533.001       -55.620        0.021        0.609        0.502        0.028     -117.506
   161    344.000        0.081        92.245       606.311        0.021        0.690        0.569        0.026     -117.506
   162    344.000        0.072       420.120      -607.805        0.021        0.778        0.641        0.022     -117.506
   163    344.000        0.068       429.174      -606.989        0.021        0.813        0.671        0.027     -117.506
       magilla    MFPRT(31DEC13)     745               02-FEB-2015   19:40:38               Page    4
 Row #      Plane     Peak int      X-offset      Y-offset     Err peak    Err X-off    Err Y-off    Resid rms     Velocity
           pixels      Jy/beam           mas           mas      Jy/beam          mas          mas           Jy         km/s

   164    344.000        0.058      -552.780      -607.422        0.021        1.038        0.856        0.026     -117.506
   165    344.000        0.051       610.344      -449.963        0.021        1.085        0.894        0.033     -117.506
   166    345.000        0.128       181.953       611.858        0.021        0.429        0.354        0.026     -117.917
   167    345.000        0.078      -581.580      -130.086        0.021        0.707        0.583        0.019     -117.917
   168    346.000        0.122       306.946      -612.515        0.022        0.467        0.385        0.028     -118.328
   169    346.000        0.101        81.049      -540.918        0.022        0.564        0.465        0.022     -118.328
   170    346.000        0.086      -513.428      -262.747        0.022        0.665        0.548        0.024     -118.328
   171    347.000        0.103       258.786      -606.722        0.021        0.549        0.453        0.022     -118.739
   172    347.000        0.092      -191.550      -436.655        0.021        0.617        0.509        0.027     -118.739
   173    347.000        0.086      -292.904      -495.720        0.021        0.660        0.545        0.020     -118.739
   174    347.000        0.085      -611.469       279.963        0.021        0.666        0.550        0.022     -118.739
   175    347.000        0.080      -420.990      -105.337        0.021        0.708        0.584        0.024     -118.739
   176    347.000        0.041      -287.583      -495.555        0.021        1.502        1.239        0.026     -118.739
   177    348.000        0.129      -244.538       275.617        0.022        0.458        0.378        0.020     -119.150
   178    348.000        0.115       537.720       305.021        0.022        0.515        0.425        0.019     -119.150
   179    348.000        0.112      -535.861      -523.409        0.022        0.526        0.434        0.021     -119.150
   180    348.000        0.087      -416.991      -402.522        0.022        0.683        0.563        0.020     -119.150
   181    348.000        0.086       549.255      -568.742        0.022        0.688        0.567        0.022     -119.150
   182    349.000        0.082      -415.260      -143.723        0.021        0.673        0.555        0.024     -119.560
   183    350.000        0.102      -283.443      -614.159        0.022        0.560        0.462        0.019     -119.971
   184    350.000        0.098       428.795      -609.213        0.022        0.580        0.478        0.024     -119.971
   185    350.000        0.095       327.233       502.535        0.022        0.598        0.493        0.023     -119.971
   186    350.000        0.089       263.475      -569.471        0.022        0.639        0.527        0.020     -119.971
   187    351.000        0.090       378.040       545.577        0.021        0.621        0.512        0.022     -120.382
   188    351.000        0.089       612.917      -180.538        0.021        0.685        0.565        0.021     -120.382
   189    351.000        0.087      -541.339       156.235        0.021        0.637        0.526        0.022     -120.382
   190    351.000        0.050       605.649      -178.012        0.021        1.124        0.927        0.022     -120.382
   191    352.000        0.091      -254.134       -41.985        0.021        0.606        0.500        0.020     -120.793
   192    352.000        0.091       296.360      -545.501        0.021        0.610        0.503        0.021     -120.793
   193    353.000        0.087      -609.076      -333.189        0.021        0.646        0.532        0.024     -121.204
