       magilla    MFPRT(31DEC13)     745               09-NOV-2015   22:15:34               Page    1
 Row #      Plane     Peak int      X-offset      Y-offset     Err peak    Err X-off    Err Y-off    Resid rms     Velocity
           pixels      Jy/beam           mas           mas      Jy/beam          mas          mas           Jy         km/s
 
*****   MF file version = 1    V255U LINE2 .ICL001. 1   *****
 
   301    115.000        9.015         0.173         0.329        0.023        0.008        0.007        0.056     -530.622
   302    115.000        0.203       152.238      -613.091        0.023        0.362        0.309        0.022     -530.622
   303    115.000        0.079       536.129      -479.847        0.023        0.925        0.790        0.029     -530.622
   304    115.000        0.071       530.010      -473.154        0.023        1.029        0.879        0.028     -530.622
   305    115.000        0.071       400.143      -566.275        0.023        1.038        0.887        0.024     -530.622
   306    116.000        2.954         0.201         0.314        0.016        0.017        0.015        0.021     -531.376
   307    116.000        0.108       -44.372      -188.037        0.016        0.467        0.399        0.015     -531.376
   308    116.000        0.083        45.532       281.481        0.016        0.608        0.519        0.017     -531.376
   309    116.000        0.040       -59.591      -614.388        0.016        1.262        1.079        0.015     -531.376
   310    116.000        0.040       391.716      -607.800        0.016        1.263        1.080        0.014     -531.376
   311    116.000        0.025       400.969      -608.445        0.016        2.028        1.733        0.014     -531.376
   312    117.000        0.767         0.039         0.380        0.014        0.057        0.049        0.019     -532.129
   313    117.000        0.052       264.495      -613.245        0.014        0.842        0.720        0.016     -532.129
   314    118.000        0.231        -0.094        -0.141        0.014        0.189        0.161        0.011     -532.882
   315    118.000        0.042       327.653      -609.472        0.014        1.026        0.877        0.020     -532.882
   316    119.000        0.118         0.257        -1.099        0.014        0.387        0.331        0.016     -533.636
   317    119.000        0.066      -199.491      -613.657        0.014        0.695        0.594        0.013     -533.636
   318    119.000        0.058       122.907      -610.886        0.014        0.794        0.679        0.018     -533.636
   319    120.000        0.051        42.614      -610.509        0.014        0.866        0.740        0.022     -534.389
   320    121.000        0.048      -391.890      -610.754        0.013        0.869        0.743        0.014     -535.142
   321    123.000        0.018      -473.430      -602.802        0.013        2.268        1.938        0.016     -536.649
   322    125.000        0.033      -196.264      -610.740        0.014        1.311        1.121        0.017     -538.156
   323    125.000        0.029      -333.828      -610.367        0.014        1.515        1.294        0.015     -538.156
   324    125.000        0.020      -536.341      -610.210        0.014        2.129        1.820        0.016     -538.156
   325    126.000        0.046      -116.465      -601.589        0.013        0.930        0.795        0.021     -538.909
   326    126.000        0.044       148.971      -612.215        0.013        0.974        0.832        0.014     -538.909
   327    126.000        0.030       240.315      -581.842        0.013        1.460        1.248        0.014     -538.909
   328    127.000        0.028       191.663      -598.742        0.013        1.484        1.268        0.017     -539.663
       magilla    MFPRT(31DEC13)     745               09-NOV-2015   22:15:34               Page    7
 Row #      Plane     Peak int      X-offset      Y-offset     Err peak    Err X-off    Err Y-off    Resid rms     Velocity
           pixels      Jy/beam           mas           mas      Jy/beam          mas          mas           Jy         km/s
 
   329    128.000        0.076       611.899       604.284        0.013        0.555        0.475        0.023     -540.416
   330    128.000        0.074      -613.423      -570.700        0.013        0.574        0.490        0.016     -540.416
   331    128.000        0.036       556.392      -606.770        0.013        1.165        0.995        0.015     -540.416
   332    128.000        0.031      -423.649      -610.539        0.013        1.370        1.170        0.019     -540.416
   333    128.000        0.029        71.730      -583.562        0.013        1.470        1.257        0.017     -540.416
   334    128.000        0.026       486.985      -582.258        0.013        1.604        1.371        0.016     -540.416
   335    129.000        0.030       177.502      -599.646        0.013        1.421        1.214        0.016     -541.169
   336    129.000        0.019      -607.247      -597.112        0.013        2.211        1.890        0.015     -541.169
   337    130.000        0.081       611.957      -613.549        0.015        0.580        0.495        0.018     -541.923
   338    130.000        0.038       603.273      -607.022        0.015        1.227        1.048        0.019     -541.923
   339    131.000        0.025       528.929      -611.506        0.014        1.755        1.500        0.017     -542.676
   340    132.000        0.045       550.270      -613.342        0.013        0.907        0.775        0.018     -543.429
   341    132.000        0.043       544.833      -604.835        0.013        0.940        0.804        0.017     -543.429
   342    133.000        0.040        30.994      -610.728        0.013        1.081        0.924        0.014     -544.183
   343    133.000        0.020      -302.058      -613.022        0.013        2.126        1.817        0.015     -544.183
   344    134.000        0.029       138.125      -525.339        0.013        1.425        1.218        0.013     -544.936
   345    135.000        0.039      -506.517      -609.898        0.013        1.100        0.940        0.016     -545.689
   346    135.000        0.032       203.656      -610.301        0.013        1.345        1.150        0.013     -545.689
   347    138.000        0.042      -412.677      -598.892        0.012        0.917        0.784        0.013     -547.949
   348    138.000        0.032       609.673      -132.412        0.012        1.205        1.030        0.013     -547.949
   349    138.000        0.031       348.882      -399.586        0.012        1.236        1.056        0.013     -547.949
   350    138.000        0.029       611.605      -510.292        0.012        1.359        1.161        0.016     -547.949
   351    139.000        0.034       212.251      -607.111        0.014        1.419        1.213        0.019     -548.703
   352    139.000        0.027       202.498      -607.689        0.014        1.615        1.381        0.015     -548.703
   353    140.000        0.082       613.218      -444.849        0.014        0.546        0.466        0.019     -549.456
   354    140.000        0.046       443.524      -611.473        0.014        0.970        0.829        0.013     -549.456
   355    140.000        0.031       436.388      -610.117        0.014        1.454        1.243        0.016     -549.456
   356    142.000        0.077       598.280      -613.744        0.014        0.565        0.483        0.015     -550.963
   357    142.000        0.015       418.085      -609.920        0.014        2.974        2.542        0.016     -550.963
   358    144.000        0.037      -421.712      -612.747        0.013        1.111        0.950        0.016     -552.470
   359    144.000        0.036       -61.522      -596.506        0.013        1.138        0.973        0.011     -552.470
   360    144.000        0.032      -572.595      -594.788        0.013        1.276        1.091        0.018     -552.470
   361    144.000        0.031      -579.853      -593.918        0.013        1.325        1.133        0.017     -552.470
   362    145.000        0.040       554.760      -612.034        0.013        1.008        0.862        0.014     -553.223
   363    146.000        0.046        74.317      -578.347        0.013        0.880        0.752        0.013     -553.976
   364    146.000        0.044       348.176      -588.089        0.013        0.921        0.787        0.016     -553.976
   365    146.000        0.038      -178.414      -551.144        0.013        1.082        0.925        0.015     -553.976
   366    147.000        0.078        82.220      -613.431        0.012        0.510        0.436        0.014     -554.730
   367    149.000        0.040      -538.609      -608.764        0.014        1.133        0.968        0.012     -556.236
   368    149.000        0.040      -131.159      -610.555        0.014        1.161        0.992        0.016     -556.236
   369    149.000        0.033        10.694      -611.944        0.014        1.394        1.192        0.012     -556.236
   370    150.000        0.041       -33.959      -610.532        0.012        0.967        0.827        0.013     -556.990
   371    153.000        0.054       613.239      -607.611        0.014        0.815        0.697        0.018     -559.250
   372    153.000        0.046       602.009      -609.997        0.014        0.953        0.815        0.017     -559.250
   373    154.000        0.087       150.670      -614.221        0.014        0.508        0.434        0.016     -560.003
   374    156.000        0.104       609.913        80.991        0.013        0.412        0.352        0.014     -561.510
   375    158.000        0.051      -435.007      -611.141        0.013        0.830        0.710        0.012     -563.016
   376    158.000        0.030       245.862      -612.482        0.013        1.425        1.218        0.017     -563.016
   377    159.000        0.029       258.472      -612.909        0.013        1.483        1.267        0.014     -563.770
   378    160.000        0.044       246.582      -609.662        0.013        0.919        0.785        0.013     -564.523
   379    160.000        0.035      -284.898      -599.556        0.013        1.146        0.980        0.014     -564.523
   380    161.000        0.045       285.945      -603.449        0.013        0.894        0.764        0.010     -565.277
   381    161.000        0.039       482.407      -606.498        0.013        1.039        0.888        0.015     -565.277
   382    161.000        0.036      -242.134      -609.150        0.013        1.136        0.971        0.014     -565.277
   383    162.000        0.041      -211.914      -596.083        0.013        0.994        0.850        0.015     -566.030
       magilla    MFPRT(31DEC13)     745               09-NOV-2015   22:15:34               Page    8
 Row #      Plane     Peak int      X-offset      Y-offset     Err peak    Err X-off    Err Y-off    Resid rms     Velocity
           pixels      Jy/beam           mas           mas      Jy/beam          mas          mas           Jy         km/s
 
   384    162.000        0.024      -299.235      -612.235        0.013        1.685        1.440        0.014     -566.030
   385    162.000        0.021      -350.915      -596.067        0.013        1.901        1.625        0.015     -566.030
   386    163.000        0.026       -75.117      -566.661        0.013        1.623        1.387        0.014     -566.783
   387    165.000        0.046       469.010      -595.806        0.013        0.912        0.779        0.012     -568.290
   388    165.000        0.033       417.128      -591.993        0.013        1.263        1.079        0.015     -568.290
   389    166.000        0.032       331.528      -490.760        0.012        1.256        1.074        0.015     -569.043
   390    166.000        0.024       -20.223      -611.517        0.012        1.640        1.401        0.016     -569.043
   391    168.000        0.033       476.318      -599.751        0.013        1.268        1.084        0.013     -570.550
   392    169.000        0.088         6.761       612.700        0.013        0.482        0.412        0.016     -571.303
   393    172.000        0.065      -578.473      -613.129        0.013        0.616        0.526        0.011     -573.563
   394    173.000        0.044       330.062      -613.656        0.013        0.976        0.834        0.015     -574.317
   395    174.000        0.097      -612.651      -612.185        0.014        0.464        0.397        0.018     -575.070
   396    175.000        0.047      -554.621      -608.162        0.014        0.940        0.804        0.015     -575.823
   397    175.000        0.044       353.202      -523.461        0.014        1.022        0.874        0.015     -575.823
   398    175.000        0.026      -319.032      -607.786        0.014        1.683        1.438        0.015     -575.823
   399    177.000        0.044       249.571      -602.248        0.013        0.958        0.819        0.020     -577.330
   400    177.000        0.037       249.386      -613.957        0.013        1.148        0.981        0.017     -577.330
   401    178.000        0.047        35.593      -610.189        0.013        0.887        0.758        0.016     -578.084
   402    179.000        0.047      -164.231      -611.057        0.013        0.898        0.767        0.013     -578.837
   403    180.000        0.037      -357.042      -608.834        0.013        1.123        0.960        0.018     -579.590
   404    180.000        0.034      -502.258      -608.507        0.013        1.223        1.045        0.017     -579.590
   405    180.000        0.033      -167.581      -609.375        0.013        1.241        1.060        0.013     -579.590
   406    180.000        0.027      -494.612      -611.315        0.013        1.536        1.313        0.017     -579.590
   407    181.000        0.042      -441.408      -529.409        0.012        0.935        0.799        0.014     -580.344
   408    181.000        0.029       -32.339      -471.263        0.012        1.350        1.153        0.013     -580.344
   409    181.000        0.027       593.661      -583.132        0.012        1.436        1.227        0.014     -580.344
   410    182.000        0.062       272.065       610.141        0.014        0.725        0.620        0.021     -581.097
   411    182.000        0.039       588.039      -611.883        0.014        1.167        0.997        0.014     -581.097
   412    183.000        0.092       612.861      -613.303        0.013        0.449        0.384        0.012     -581.850
   413    183.000        0.031        35.038      -609.138        0.013        1.315        1.124        0.016     -581.850
   414    183.000        0.024       606.080      -605.064        0.013        1.743        1.490        0.016     -581.850
   415    184.000        0.043       472.421      -608.685        0.013        0.966        0.826        0.016     -582.604
   416    185.000        0.066      -612.336      -561.451        0.013        0.627        0.536        0.014     -583.357
   417    185.000        0.029      -110.226      -604.747        0.013        1.432        1.224        0.014     -583.357
   418    185.000        0.029       431.289      -601.108        0.013        1.445        1.235        0.017     -583.357
   419    186.000        0.052      -300.904      -608.324        0.014        0.844        0.721        0.011     -584.110
   420    186.000        0.029      -289.282      -613.183        0.014        1.530        1.307        0.012     -584.110
   421    187.000        0.033       437.123      -587.221        0.014        1.334        1.140        0.015     -584.864
   422    188.000        0.039      -516.609      -612.509        0.014        1.130        0.966        0.018     -585.617
   423    188.000        0.033      -357.239      -611.227        0.014        1.309        1.119        0.018     -585.617
   424    188.000        0.033      -500.520      -613.732        0.014        1.323        1.131        0.019     -585.617
   425    189.000        0.037      -418.272      -594.210        0.013        1.129        0.965        0.016     -586.370
   426    189.000        0.036      -337.677      -607.868        0.013        1.152        0.984        0.019     -586.370
   427    189.000        0.028       326.749      -595.163        0.013        1.496        1.278        0.017     -586.370
   428    190.000        0.074        50.573      -614.344        0.014        0.586        0.501        0.013     -587.124
   429    190.000        0.056       399.427      -612.799        0.014        0.777        0.664        0.013     -587.124
   430    190.000        0.032       137.135      -605.099        0.014        1.358        1.161        0.017     -587.124
   431    190.000        0.027         0.722      -609.353        0.014        1.626        1.390        0.011     -587.124
   432    191.000        0.044      -116.037      -602.501        0.014        0.982        0.840        0.020     -587.877
   433    191.000        0.041      -108.224      -610.089        0.014        1.069        0.914        0.017     -587.877
   434    192.000        0.163       128.201      -492.899        0.013        0.253        0.216        0.011     -588.630
   435    192.000        0.060        44.035      -569.929        0.013        0.688        0.588        0.013     -588.630
   436    192.000        0.041        74.198      -610.359        0.013        0.995        0.851        0.012     -588.630
   437    193.000        0.408       128.177      -492.682        0.013        0.101        0.086        0.021     -589.384
   438    194.000        0.699       128.226      -492.700        0.014        0.064        0.055        0.017     -590.137
       magilla    MFPRT(31DEC13)     745               09-NOV-2015   22:15:34               Page    9
 Row #      Plane     Peak int      X-offset      Y-offset     Err peak    Err X-off    Err Y-off    Resid rms     Velocity
           pixels      Jy/beam           mas           mas      Jy/beam          mas          mas           Jy         km/s
 
   439    194.000        0.122        -4.855      -375.020        0.014        0.367        0.314        0.018     -590.137
   440    194.000        0.084       131.306      -485.347        0.014        0.534        0.457        0.021     -590.137
   441    195.000        1.184       128.004      -492.486        0.014        0.039        0.033        0.016     -590.891
   442    195.000        0.188        -3.996      -375.291        0.014        0.244        0.208        0.019     -590.891
   443    195.000        0.093       130.023      -484.983        0.014        0.494        0.422        0.018     -590.891
   444    195.000        0.075      -246.881      -613.948        0.014        0.611        0.522        0.015     -590.891
   445    196.000        1.692       127.868      -492.250        0.017        0.031        0.027        0.027     -591.644
   446    196.000        0.132       137.538      -491.870        0.017        0.403        0.345        0.020     -591.644
   447    196.000        0.101       129.419      -483.422        0.017        0.526        0.450        0.027     -591.644
   448    196.000        0.079       323.148      -611.835        0.017        0.669        0.572        0.012     -591.644
   449    196.000        0.068       330.228      -611.048        0.017        0.781        0.667        0.017     -591.644
   450    196.000        0.060       134.317      -487.715        0.017        0.887        0.758        0.023     -591.644
   451    196.000        0.036       323.875      -602.367        0.017        1.474        1.259        0.012     -591.644
   452    197.000        2.231       127.701      -491.998        0.016        0.024        0.020        0.072     -592.397
   453    197.000        0.145       105.105      -515.670        0.016        0.362        0.310        0.021     -592.397
   454    197.000        0.054      -356.341      -611.883        0.016        0.982        0.839        0.021     -592.397
   455    197.000        0.034      -348.666      -605.124        0.016        1.683        1.438        0.019     -592.397
   456    197.000        0.033      -353.965      -602.092        0.016        1.616        1.381        0.021     -592.397
   457    198.000        2.367       127.102      -491.917        0.016        0.022        0.019        0.033     -593.151
   458    198.000        0.381       133.219      -490.681        0.016        0.150        0.128        0.034     -593.151
   459    198.000        0.146       103.490      -514.593        0.016        0.360        0.308        0.017     -593.151
   460    198.000        0.032       127.300      -613.921        0.016        1.653        1.413        0.015     -593.151
   461    198.000        0.023       126.753      -603.480        0.016        2.472        2.113        0.019     -593.151
   462    199.000        2.471       127.574      -491.598        0.015        0.020        0.017        0.064     -593.904
   463    199.000        0.363       135.681      -490.801        0.015        0.135        0.115        0.049     -593.904
   464    199.000        0.179       128.474      -483.563        0.015        0.274        0.234        0.060     -593.904
   465    199.000        0.081       101.480      -513.436        0.015        0.603        0.516        0.012     -593.904
   466    199.000        0.075       106.510      -517.335        0.015        0.648        0.554        0.012     -593.904
   467    200.000        1.847       127.188      -491.436        0.015        0.028        0.024        0.057     -594.657
   468    200.000        0.605       133.589      -489.785        0.015        0.079        0.068        0.057     -594.657
   469    200.000        0.152       102.510      -514.078        0.015        0.314        0.268        0.017     -594.657
   470    200.000        0.108        96.460      -613.225        0.015        0.441        0.377        0.014     -594.657
   471    200.000        0.104       143.414      -327.721        0.015        0.461        0.394        0.012     -594.657
   472    200.000        0.095       139.370      -491.765        0.015        0.502        0.429        0.024     -594.657
   473    200.000        0.056       607.255      -613.303        0.015        0.850        0.727        0.019     -594.657
   474    200.000        0.048       598.637      -611.023        0.015        0.989        0.845        0.013     -594.657
   475    200.000        0.031        90.599      -606.209        0.015        1.706        1.458        0.020     -594.657
   476    201.000        1.301       127.383      -491.269        0.014        0.038        0.032        0.040     -595.411
   477    201.000        0.877       133.578      -490.240        0.014        0.052        0.044        0.056     -595.411
   478    201.000        0.050      -271.446      -609.452        0.014        0.898        0.767        0.020     -595.411
   479    202.000        1.094       132.881      -490.000        0.013        0.043        0.037        0.040     -596.164
   480    202.000        0.730       126.919      -491.016        0.013        0.059        0.050        0.040     -596.164
   481    202.000        0.045       606.365      -612.344        0.013        0.957        0.818        0.016     -596.164
   482    202.000        0.043       419.850      -613.292        0.013        1.012        0.865        0.019     -596.164
   483    203.000        1.109       133.380      -489.866        0.013        0.043        0.036        0.025     -596.917
   484    203.000        0.447       128.531      -490.573        0.014        0.097        0.083        0.025     -596.917
   485    203.000        0.072      -522.123      -573.761        0.014        0.599        0.512        0.016     -596.917
   486    204.000        0.039      -249.749      -611.792        0.013        1.089        0.931        0.016     -597.671
   487    205.000        1.054       133.034      -489.646        0.014        0.042        0.036        0.038     -598.424
   488    205.000        0.104       127.894      -482.866        0.014        0.432        0.369        0.027     -598.424
   489    205.000        0.053      -135.586      -610.930        0.014        0.838        0.716        0.015     -598.424
   490    206.000        0.881       133.263      -489.581        0.013        0.047        0.040        0.029     -599.177
   491    206.000        0.056        95.533      -612.804        0.013        0.736        0.629        0.014     -599.177
   492    206.000        0.047        91.387      -605.088        0.013        0.869        0.743        0.018     -599.177
   493    207.000        0.398       131.708      -489.337        0.013        0.113        0.097        0.019     -599.931
       magilla    MFPRT(31DEC13)     745               09-NOV-2015   22:15:34               Page   10
 Row #      Plane     Peak int      X-offset      Y-offset     Err peak    Err X-off    Err Y-off    Resid rms     Velocity
           pixels      Jy/beam           mas           mas      Jy/beam          mas          mas           Jy         km/s
 
   494    207.000        0.247       135.230      -489.477        0.013        0.168        0.144        0.017     -599.931
   495    207.000        0.045      -571.598      -611.320        0.013        0.919        0.785        0.018     -599.931
   496    207.000        0.029      -150.421      -602.358        0.013        1.416        1.210        0.020     -599.931
   497    207.000        0.016       463.129      -610.429        0.013        2.658        2.272        0.016     -599.931
   498    208.000        0.038       566.609      -612.156        0.013        1.080        0.923        0.015     -600.684
   499    208.000        0.032       564.539      -604.026        0.013        1.299        1.110        0.015     -600.684
   500    211.000        0.047      -533.070      -607.790        0.014        0.941        0.804        0.017     -602.944
   501    211.000        0.045       585.970      -599.683        0.014        0.991        0.847        0.015     -602.944
   502    211.000        0.039       593.477      -605.855        0.014        1.140        0.974        0.019     -602.944
   503    213.000        0.033       560.037      -612.802        0.013        1.275        1.090        0.016     -604.451
   504    214.000        0.088      -437.324      -614.189        0.014        0.496        0.424        0.013     -605.204
   505    214.000        0.069       601.966      -603.339        0.014        0.638        0.545        0.022     -605.204
   506    214.000        0.037       610.231      -608.761        0.014        1.195        1.022        0.017     -605.204
   507    214.000        0.028      -414.487      -610.581        0.014        1.546        1.321        0.013     -605.204
   508    214.000        0.021      -564.426      -606.341        0.014        2.076        1.774        0.015     -605.204
   509    215.000        0.034      -393.635      -599.129        0.014        1.272        1.087        0.014     -605.958
   510    215.000        0.034      -384.248      -544.034        0.014        1.298        1.109        0.014     -605.958
   511    217.000        0.051      -117.273      -610.487        0.014        0.880        0.752        0.013     -607.464
   512    218.000        0.099      -612.923      -604.921        0.013        0.418        0.357        0.015     -608.218
   513    219.000        0.069       337.018      -613.928        0.013        0.596        0.510        0.016     -608.971
   514    219.000        0.042       460.062      -609.391        0.013        0.982        0.839        0.013     -608.971
   515    219.000        0.031       470.599      -609.361        0.013        1.314        1.123        0.013     -608.971
   516    220.000        0.047       531.438      -609.804        0.013        0.911        0.778        0.015     -609.724
   517    220.000        0.035       539.371      -605.892        0.013        1.215        1.039        0.018     -609.724
   518    222.000        0.043       -35.566      -613.912        0.014        1.056        0.903        0.016     -611.231
   519    224.000        0.057       611.193      -606.114        0.014        0.770        0.658        0.017     -612.738
   520    224.000        0.038        17.419      -612.744        0.014        1.151        0.983        0.016     -612.738
   521    224.000        0.038        10.854      -607.585        0.014        1.167        0.998        0.016     -612.738
   522    224.000        0.034       601.200      -609.291        0.014        1.279        1.093        0.017     -612.738
   523    227.000        0.043       430.221      -612.790        0.013        0.959        0.820        0.017     -614.998
   524    227.000        0.041       534.539      -610.628        0.013        1.006        0.860        0.013     -614.998
   525    227.000        0.040      -537.439      -610.029        0.013        1.025        0.876        0.016     -614.998
   526    227.000        0.034       195.579      -611.454        0.013        1.221        1.044        0.015     -614.998
   527    228.000        0.095       612.285       611.558        0.013        0.453        0.387        0.018     -615.751
   528    228.000        0.037        14.030      -563.600        0.013        1.159        0.991        0.018     -615.751
   529    229.000        0.055       -64.665      -610.530        0.014        0.795        0.679        0.015     -616.505
   530    229.000        0.048      -141.434      -611.287        0.014        0.910        0.778        0.020     -616.505
   531    229.000        0.043      -200.371      -613.051        0.014        1.017        0.870        0.014     -616.505
   532    230.000        0.070       455.265      -611.396        0.013        0.580        0.496        0.014     -617.258
   533    230.000        0.036      -476.535      -499.218        0.013        1.131        0.966        0.012     -617.258
   534    230.000        0.027      -230.734      -609.770        0.013        1.491        1.274        0.014     -617.258
   535    231.000        0.057      -611.812      -538.537        0.013        0.743        0.635        0.013     -618.011
   536    232.000        0.029       486.213      -612.311        0.014        1.528        1.306        0.014     -618.765
   537    233.000        0.041      -520.486      -596.473        0.013        1.061        0.907        0.015     -619.518
   538    234.000        0.045      -584.415      -608.570        0.013        0.926        0.792        0.015     -620.271
   539    234.000        0.039      -153.975      -595.128        0.013        1.077        0.920        0.015     -620.271
   540    236.000        0.100      -614.111      -602.338        0.014        0.487        0.416        0.014     -621.778
   541    236.000        0.062      -605.666      -601.392        0.014        0.723        0.618        0.015     -621.778
   542    236.000        0.026       539.221      -610.680        0.014        1.706        1.459        0.013     -621.778
   543    237.000        0.056       451.043      -612.690        0.013        0.761        0.650        0.015     -622.531
   544    237.000        0.049       420.716      -583.220        0.013        0.867        0.741        0.014     -622.531
   545    237.000        0.038       445.700      -607.922        0.013        1.101        0.941        0.019     -622.531
   546    237.000        0.037       589.195      -595.516        0.013        1.155        0.987        0.017     -622.531
   547    237.000        0.022       427.175      -586.757        0.013        1.910        1.632        0.016     -622.531
   548    237.000        0.018      -588.525      -609.407        0.013        2.305        1.970        0.016     -622.531
       magilla    MFPRT(31DEC13)     745               09-NOV-2015   22:15:34               Page   11
 Row #      Plane     Peak int      X-offset      Y-offset     Err peak    Err X-off    Err Y-off    Resid rms     Velocity
           pixels      Jy/beam           mas           mas      Jy/beam          mas          mas           Jy         km/s
 
   549    238.000        0.107       611.621      -611.417        0.013        0.400        0.342        0.015     -623.285
   550    238.000        0.038       602.851      -607.151        0.013        1.142        0.976        0.016     -623.285
   551    238.000        0.024      -521.363      -613.769        0.013        1.802        1.540        0.015     -623.285
   552    239.000        0.057      -612.718      -594.708        0.013        0.738        0.631        0.012     -624.038
   553    239.000        0.052      -596.603      -608.345        0.013        0.818        0.699        0.013     -624.038
   554    239.000        0.029      -425.890      -605.213        0.013        1.446        1.236        0.020     -624.038
   555    239.000        0.025      -345.647      -581.947        0.013        1.675        1.431        0.017     -624.038
   556    239.000        0.023      -255.152      -576.285        0.013        1.813        1.549        0.015     -624.038
   557    240.000        0.040       540.170      -601.046        0.013        1.042        0.891        0.014     -624.791
   558    241.000        0.047      -539.078      -609.453        0.013        0.863        0.737        0.014     -625.545
   559    242.000        0.071       285.587      -596.213        0.013        0.581        0.496        0.011     -626.298
   560    242.000        0.028      -503.592      -610.594        0.013        1.481        1.266        0.014     -626.298
   561    244.000        0.083        -8.410      -613.277        0.013        0.497        0.425        0.013     -627.805
   562    244.000        0.073       546.211      -606.746        0.013        0.562        0.480        0.014     -627.805
   563    244.000        0.044       560.079      -606.358        0.013        0.933        0.797        0.014     -627.805
   564    244.000        0.020        72.679      -611.745        0.013        2.083        1.780        0.015     -627.805
   565    246.000        0.088      -368.221      -613.143        0.013        0.458        0.391        0.014     -629.312
   566    246.000        0.037        53.908      -606.779        0.013        1.087        0.929        0.016     -629.312
   567    246.000        0.034       505.405      -604.743        0.013        1.188        1.016        0.020     -629.312
   568    246.000        0.030       236.853      -611.672        0.013        1.369        1.170        0.012     -629.312
   569    246.000        0.027       494.510      -597.654        0.013        1.486        1.270        0.015     -629.312
   570    247.000        0.038         9.982      -612.123        0.013        1.109        0.948        0.017     -630.065
   571    247.000        0.015       -31.522      -612.961        0.013        2.855        2.440        0.019     -630.065
   572    249.000        0.035       118.432      -612.763        0.014        1.329        1.136        0.014     -631.572
   573    250.000        0.126       -69.859      -169.955        0.013        0.335        0.287        0.015     -632.325
   574    250.000        0.049       -20.420      -610.845        0.013        0.856        0.732        0.013     -632.325
   575    250.000        0.041      -310.827      -582.395        0.013        1.018        0.870        0.014     -632.325
   576    250.000        0.036       408.181      -595.306        0.013        1.167        0.998        0.017     -632.325
   577    250.000        0.034       -81.583      -549.408        0.013        1.243        1.063        0.014     -632.325
   578    251.000        0.094       -68.668      -169.898        0.014        0.467        0.399        0.014     -633.078
   579    251.000        0.039      -591.470      -612.713        0.014        1.130        0.966        0.017     -633.078
   580    252.000        0.079       -68.467      -170.251        0.014        0.584        0.499        0.015     -633.832
   581    252.000        0.064      -355.028      -612.838        0.014        0.715        0.611        0.015     -633.832
   582    253.000        0.029      -316.478      -611.015        0.014        1.556        1.330        0.016     -634.585
   583    254.000        0.044       345.525      -612.464        0.013        0.965        0.825        0.012     -635.338
   584    254.000        0.033      -234.847      -576.924        0.013        1.298        1.110        0.013     -635.338
   585    254.000        0.031      -136.025      -606.251        0.013        1.385        1.184        0.016     -635.338
   586    254.000        0.023       306.336      -571.632        0.013        1.823        1.559        0.015     -635.338
   587    255.000        0.092        79.914      -614.314        0.013        0.462        0.395        0.015     -636.092
   588    255.000        0.091       610.885      -607.824        0.013        0.469        0.401        0.021     -636.092
   589    258.000        0.068      -446.425      -611.857        0.013        0.602        0.515        0.014     -638.352
   590    258.000        0.034      -421.644      -613.923        0.013        1.193        1.020        0.011     -638.352
   591    259.000        0.059      -403.227      -612.564        0.013        0.725        0.620        0.015     -639.105
   592    259.000        0.048      -411.671      -607.141        0.013        0.961        0.821        0.015     -639.105
   593    262.000        0.036       305.247      -607.272        0.014        1.281        1.095        0.017     -641.365
   594    263.000        0.034       428.421      -603.554        0.013        1.247        1.066        0.014     -642.119
   595    264.000        0.027        72.664      -611.596        0.014        1.624        1.388        0.013     -642.872
   596    265.000        0.063      -584.506      -613.267        0.013        0.660        0.564        0.013     -643.625
   597    265.000        0.041       208.322      -610.849        0.013        1.016        0.869        0.016     -643.625
   598    265.000        0.040        49.949      -609.115        0.013        1.028        0.879        0.014     -643.625
   599    266.000        0.067       204.129      -613.969        0.014        0.657        0.561        0.013     -644.379
   600    266.000        0.048      -180.231      -609.271        0.014        0.924        0.789        0.014     -644.379
   601    267.000        0.090       277.284      -613.453        0.013        0.478        0.409        0.013     -645.132
   602    267.000        0.034      -109.660      -613.990        0.013        1.281        1.095        0.015     -645.132
   603    268.000        0.035      -474.280      -599.272        0.012        1.081        0.924        0.012     -645.885
       magilla    MFPRT(31DEC13)     745               09-NOV-2015   22:15:34               Page   12
 Row #      Plane     Peak int      X-offset      Y-offset     Err peak    Err X-off    Err Y-off    Resid rms     Velocity
           pixels      Jy/beam           mas           mas      Jy/beam          mas          mas           Jy         km/s
 
   604    269.000        0.050       -28.851      -611.266        0.014        0.908        0.776        0.014     -646.639
   605    269.000        0.044       545.947      -606.785        0.014        1.029        0.880        0.014     -646.639
   606    269.000        0.038       558.066      -609.386        0.014        1.182        1.010        0.016     -646.639
   607    269.000        0.038       535.898      -609.329        0.014        1.195        1.022        0.015     -646.639
   608    269.000        0.026       -94.589      -604.295        0.014        1.711        1.462        0.015     -646.639
   609    269.000        0.022       -88.142      -611.076        0.014        2.026        1.732        0.015     -646.639
   610    270.000        0.081       -76.604      -613.959        0.012        0.489        0.418        0.018     -647.392
   611    270.000        0.037       589.232      -610.983        0.012        1.072        0.916        0.018     -647.392
   612    270.000        0.034       597.040      -612.147        0.012        1.183        1.011        0.013     -647.392
   613    271.000        0.024       168.851      -608.264        0.014        1.865        1.594        0.014     -648.145
   614    272.000        0.081      -612.566       390.002        0.012        0.492        0.421        0.018     -648.899
