       magilla    MFPRT(31DEC13)     745               09-NOV-2015   22:15:35               Page    1
 Row #      Plane     Peak int      X-offset      Y-offset     Err peak    Err X-off    Err Y-off    Resid rms     Velocity
           pixels      Jy/beam           mas           mas      Jy/beam          mas          mas           Jy         km/s
 
*****   MF file version = 1    V255X LINE2 .ICL001. 1   *****
 
   612    209.000        0.026        79.809      -607.284        0.013        2.130        1.491        0.014     -571.506
   613    210.000        0.059        85.517      -611.502        0.015        1.112        0.778        0.013     -571.958
   614    210.000        0.046       -54.447      -614.246        0.015        1.434        1.004        0.014     -571.958
   615    210.000        0.027        81.651      -604.388        0.015        2.438        1.707        0.014     -571.958
   616    211.000        0.046      -612.879      -570.896        0.013        1.200        0.840        0.019     -572.411
   617    211.000        0.026      -288.528      -610.082        0.013        2.106        1.474        0.017     -572.411
   618    211.000        0.025        62.185      -613.273        0.013        2.210        1.547        0.013     -572.411
   619    211.000        0.019      -179.026      -611.580        0.013        2.898        2.029        0.017     -572.411
   620    213.000        0.066       523.630      -612.961        0.014        0.905        0.634        0.015     -573.316
   621    213.000        0.032       531.061      -609.364        0.014        1.871        1.310        0.015     -573.316
   622    214.000        0.071       101.044      -608.544        0.012        0.748        0.524        0.015     -573.769
   623    214.000        0.061        90.737      -602.029        0.012        0.875        0.613        0.015     -573.769
   624    214.000        0.058       243.337      -611.485        0.012        0.912        0.639        0.014     -573.769
   625    214.000        0.035       224.112      -609.647        0.012        1.526        1.069        0.012     -573.769
   626    214.000        0.021       232.048      -606.188        0.012        2.535        1.775        0.014     -573.769
   627    215.000        0.041      -532.808      -597.977        0.013        1.322        0.926        0.016     -574.221
   628    215.000        0.024      -507.699      -603.982        0.013        2.321        1.625        0.017     -574.221
   629    215.000        0.015      -547.740      -586.063        0.013        3.749        2.625        0.018     -574.221
   630    217.000        0.027       141.312      -608.345        0.013        2.036        1.425        0.015     -575.126
   631    218.000        0.052       516.115      -610.548        0.013        1.074        0.752        0.013     -575.579
   632    218.000        0.026       507.239      -604.056        0.013        2.130        1.491        0.014     -575.579
   633    219.000        0.055      -511.560      -609.497        0.013        0.994        0.696        0.014     -576.031
   634    219.000        0.041       352.586      -611.356        0.013        1.322        0.926        0.011     -576.031
   635    219.000        0.035      -571.646      -609.851        0.013        1.585        1.110        0.012     -576.031
   636    219.000        0.024      -523.940      -605.246        0.013        2.241        1.569        0.014     -576.031
   637    219.000        0.023      -322.319      -610.785        0.013        2.383        1.669        0.013     -576.031
   638    219.000        0.023       341.412      -609.798        0.013        2.384        1.669        0.013     -576.031
   639    220.000        0.048      -542.684      -613.784        0.012        1.081        0.757        0.013     -576.484
   640    221.000        0.031      -317.769      -610.078        0.013        1.875        1.312        0.017     -576.936
   641    222.000        0.026       235.472      -610.416        0.013        2.174        1.522        0.015     -577.389
   642    223.000        0.029      -141.342      -610.559        0.013        1.970        1.379        0.017     -577.841
   643    226.000        0.084       607.334       562.411        0.013        0.664        0.465        0.015     -579.199
   644    226.000        0.058      -115.861      -612.532        0.013        0.957        0.670        0.015     -579.199
   645    227.000        0.091       612.086       579.855        0.013        0.630        0.441        0.027     -579.651
   646    227.000        0.062       285.542      -613.538        0.013        0.925        0.647        0.012     -579.651
   647    228.000        0.032      -188.317      -589.332        0.013        1.711        1.198        0.016     -580.104
   648    230.000        0.103      -602.694      -612.930        0.014        0.574        0.402        0.010     -581.009
   649    230.000        0.081      -217.573       612.777        0.014        0.724        0.507        0.012     -581.009
   650    230.000        0.055       539.460      -604.202        0.014        1.063        0.744        0.016     -581.009
   651    230.000        0.028       537.319      -613.275        0.014        2.135        1.495        0.014     -581.009
   652    231.000        0.061      -605.699        62.414        0.013        0.901        0.631        0.015     -581.462
   653    231.000        0.045       535.355      -613.992        0.013        1.233        0.863        0.012     -581.462
   654    231.000        0.041        42.940      -609.592        0.013        1.365        0.956        0.017     -581.462
   655    231.000        0.016        28.608      -603.086        0.013        3.778        2.645        0.018     -581.462
   656    232.000        0.033      -342.288      -609.995        0.013        1.652        1.157        0.013     -581.914
   657    232.000        0.025      -586.579      -528.321        0.013        2.171        1.520        0.015     -581.914
   658    232.000        0.018       -38.192      -554.188        0.013        3.076        2.154        0.013     -581.914
       magilla    MFPRT(31DEC13)     745               09-NOV-2015   22:15:35               Page   13
 Row #      Plane     Peak int      X-offset      Y-offset     Err peak    Err X-off    Err Y-off    Resid rms     Velocity
           pixels      Jy/beam           mas           mas      Jy/beam          mas          mas           Jy         km/s
 
   659    235.000        0.027       607.262      -611.563        0.014        2.188        1.532        0.016     -583.272
   660    236.000        0.041      -247.850      -613.463        0.013        1.335        0.935        0.016     -583.724
   661    236.000        0.028       592.964      -601.917        0.013        1.975        1.383        0.015     -583.724
   662    238.000        0.094      -613.102      -420.510        0.012        0.552        0.386        0.017     -584.629
   663    238.000        0.062       610.427      -613.362        0.012        0.837        0.586        0.012     -584.629
   664    240.000        0.055       325.780      -614.267        0.013        1.047        0.733        0.014     -585.534
   665    241.000        0.046       416.000      -611.493        0.014        1.270        0.889        0.016     -585.987
   666    241.000        0.045       424.487      -612.392        0.014        1.296        0.908        0.014     -585.987
   667    241.000        0.041       562.104      -612.470        0.014        1.440        1.008        0.011     -585.987
   668    241.000        0.036      -401.340      -611.268        0.014        1.627        1.139        0.012     -585.987
   669    242.000        0.034       594.894      -585.527        0.013        1.656        1.159        0.014     -586.439
   670    242.000        0.032       372.028      -612.387        0.013        1.789        1.253        0.015     -586.439
   671    242.000        0.026       378.134      -607.166        0.013        2.195        1.537        0.016     -586.439
   672    243.000        0.078       610.850      -603.841        0.013        0.732        0.513        0.014     -586.892
   673    243.000        0.067      -607.064      -604.335        0.013        0.846        0.592        0.022     -586.892
   674    243.000        0.058      -594.042      -607.128        0.013        1.072        0.751        0.019     -586.892
   675    243.000        0.053       248.656      -608.940        0.013        1.065        0.746        0.014     -586.892
   676    243.000        0.036       256.909      -602.787        0.013        1.566        1.096        0.016     -586.892
   677    243.000        0.036       604.556      -609.831        0.013        1.571        1.100        0.013     -586.892
   678    244.000        0.029       435.951      -590.447        0.013        1.917        1.342        0.015     -587.345
   679    245.000        0.024        73.219      -613.280        0.013        2.387        1.671        0.016     -587.797
   680    246.000        0.073       611.515      -294.884        0.013        0.782        0.547        0.018     -588.250
   681    246.000        0.035       602.341      -300.352        0.013        1.780        1.246        0.014     -588.250
   682    249.000        0.084      -565.334      -613.969        0.014        0.690        0.483        0.015     -589.607
   683    249.000        0.065      -127.688      -611.727        0.014        0.897        0.628        0.015     -589.607
   684    249.000        0.058      -138.473       606.472        0.014        0.997        0.698        0.019     -589.607
   685    249.000        0.032       599.361      -613.970        0.014        1.825        1.278        0.016     -589.607
   686    251.000        0.040       370.504      -612.843        0.013        1.404        0.983        0.015     -590.512
   687    252.000        0.118       -68.504      -171.081        0.013        0.477        0.334        0.010     -590.965
   688    252.000        0.047       607.254      -611.954        0.013        1.208        0.846        0.016     -590.965
   689    252.000        0.040       558.820      -608.578        0.013        1.394        0.976        0.014     -590.965
   690    252.000        0.032      -119.926      -611.824        0.013        1.766        1.236        0.018     -590.965
   691    252.000        0.030      -118.484      -601.509        0.013        1.866        1.307        0.016     -590.965
   692    253.000        0.070      -491.052      -144.510        0.013        0.791        0.554        0.012     -591.417
   693    254.000        0.073      -347.642      -612.815        0.014        0.808        0.565        0.012     -591.870
   694    254.000        0.070      -611.934      -221.028        0.014        0.842        0.590        0.022     -591.870
   695    254.000        0.060      -182.317      -614.301        0.014        0.980        0.686        0.012     -591.870
   696    256.000        0.050      -336.583      -612.793        0.015        1.256        0.880        0.016     -592.775
   697    256.000        0.050       323.666      -610.328        0.015        1.268        0.888        0.014     -592.775
   698    256.000        0.048       335.676      -612.002        0.015        1.299        0.909        0.018     -592.775
   699    256.000        0.044       541.105      -611.649        0.015        1.422        0.996        0.015     -592.775
   700    256.000        0.041       529.366      -612.469        0.015        1.534        1.074        0.015     -592.775
   701    256.000        0.030       311.758      -608.078        0.015        2.109        1.477        0.015     -592.775
   702    258.000        0.060       202.024      -613.948        0.013        0.919        0.643        0.013     -593.680
   703    259.000        0.039      -379.359      -612.439        0.014        1.509        1.057        0.014     -594.133
   704    260.000        0.026        68.658      -608.169        0.014        2.225        1.558        0.014     -594.585
   705    260.000        0.024        77.760      -609.664        0.014        2.388        1.672        0.014     -594.585
   706    260.000        0.022      -189.081      -612.383        0.014        2.658        1.861        0.013     -594.585
   707    261.000        0.059       602.016      -590.987        0.013        1.034        0.724        0.016     -595.038
   708    261.000        0.050       613.273      -594.418        0.013        1.121        0.785        0.019     -595.038
   709    261.000        0.039       588.510      -592.176        0.013        1.419        0.994        0.017     -595.038
   710    261.000        0.031       598.942      -598.610        0.013        1.812        1.269        0.017     -595.038
   711    262.000        0.054      -610.333      -575.656        0.013        1.012        0.709        0.013     -595.490
   712    262.000        0.046      -339.287      -614.351        0.013        1.185        0.830        0.014     -595.490
   713    264.000        0.047       579.795      -612.699        0.012        1.126        0.788        0.013     -596.395
       magilla    MFPRT(31DEC13)     745               09-NOV-2015   22:15:35               Page   14
 Row #      Plane     Peak int      X-offset      Y-offset     Err peak    Err X-off    Err Y-off    Resid rms     Velocity
           pixels      Jy/beam           mas           mas      Jy/beam          mas          mas           Jy         km/s
 
   714    264.000        0.028      -297.013      -605.094        0.012        1.889        1.322        0.016     -596.395
   715    265.000        0.026       490.568      -608.885        0.013        2.184        1.529        0.016     -596.848
   716    265.000        0.024       475.929      -608.281        0.013        2.592        1.815        0.014     -596.848
   717    267.000        0.075       611.185       122.166        0.013        0.768        0.538        0.022     -597.753
   718    267.000        0.050        38.031      -613.587        0.013        1.162        0.814        0.013     -597.753
   719    268.000        0.032      -480.986      -607.212        0.013        1.735        1.215        0.014     -598.205
   720    268.000        0.026       584.806      -600.458        0.013        2.155        1.509        0.017     -598.205
   721    269.000        0.046      -243.248      -611.792        0.013        1.217        0.852        0.014     -598.658
   722    269.000        0.042       386.685      -612.562        0.013        1.314        0.920        0.016     -598.658
   723    269.000        0.038       402.407      -611.420        0.013        1.469        1.028        0.014     -598.658
   724    269.000        0.034       139.259      -530.700        0.013        1.640        1.148        0.014     -598.658
   725    269.000        0.015       407.121      -599.102        0.013        3.674        2.573        0.015     -598.658
   726    270.000        0.061      -197.548      -598.820        0.014        0.966        0.676        0.016     -599.110
   727    270.000        0.048      -522.973      -613.460        0.014        1.228        0.860        0.012     -599.110
   728    270.000        0.041      -209.832      -596.689        0.014        1.446        1.012        0.018     -599.110
   729    270.000        0.029      -515.784      -610.690        0.014        2.012        1.408        0.016     -599.110
   730    274.000        0.064       486.811      -610.898        0.013        0.902        0.631        0.013     -600.921
   731    274.000        0.050       612.150      -600.807        0.013        1.160        0.812        0.022     -600.921
   732    275.000        0.077       529.459      -611.604        0.013        0.753        0.527        0.015     -601.373
   733    277.000        0.042       243.636      -613.896        0.014        1.455        1.019        0.015     -602.278
   734    278.000        0.050      -573.148      -530.154        0.013        1.100        0.770        0.014     -602.731
   735    278.000        0.040        98.044      -614.373        0.013        1.372        0.960        0.014     -602.731
   736    278.000        0.040        89.087      -607.232        0.013        1.392        0.975        0.018     -602.731
   737    278.000        0.029      -607.165      -573.905        0.013        1.873        1.312        0.014     -602.731
