       magilla    MFPRT(31DEC13)     745               09-NOV-2015   22:15:34               Page    1
 Row #      Plane     Peak int      X-offset      Y-offset     Err peak    Err X-off    Err Y-off    Resid rms     Velocity
           pixels      Jy/beam           mas           mas      Jy/beam          mas          mas           Jy         km/s
 
*****   MF file version = 1    V255T LINE2 .ICL001. 1   *****
 
   297    101.000        2.129        -4.384        -4.618        0.014        0.023        0.017        0.030     -478.165
   298    101.000        0.147        -8.722       -10.968        0.014        0.335        0.249        0.025     -478.165
   299    102.000        3.458        -4.383        -4.391        0.016        0.015        0.012        0.054     -478.581
   300    103.000        4.489        -4.474        -4.488        0.019        0.014        0.011        0.022     -478.996
   301    103.000        0.675        -0.462        -0.315        0.019        0.104        0.077        0.023     -478.996
   302    103.000        0.283         9.589         7.233        0.019        0.248        0.185        0.028     -478.996
   303    103.000        0.125       611.545       148.606        0.019        0.516        0.384        0.014     -478.996
   304    103.000        0.058         4.306         4.003        0.019        1.118        0.832        0.026     -478.996
   305    104.000        4.419        -3.813        -3.765        0.027        0.021        0.016        0.088     -479.412
   306    104.000        1.522        -5.350        -5.380        0.027        0.067        0.050        0.079     -479.412
   307    104.000        1.461         1.619         1.250        0.027        0.064        0.048        0.184     -479.412
   308    105.000        5.683        -4.137        -4.101        0.031        0.021        0.015        0.116     -479.827
   309    105.000        2.979         0.554         0.255        0.031        0.036        0.027        0.112     -479.827
   310    105.000        1.024         8.513         6.747        0.031        0.105        0.078        0.068     -479.827
   311    105.000        0.313        12.064         7.805        0.031        0.374        0.279        0.056     -479.827
   312    106.000        6.773        -0.083        -0.355        0.034        0.019        0.014        0.092     -480.243
   313    106.000        4.400        -4.437        -4.333        0.034        0.026        0.020        0.092     -480.243
   314    106.000        1.372         9.145         7.151        0.034        0.085        0.063        0.073     -480.243
   315    107.000       11.398        -0.268        -0.515        0.045        0.015        0.011        0.191     -480.658
   316    107.000        2.497        -4.679        -4.457        0.045        0.062        0.046        0.186     -480.658
   317    107.000        1.000         9.501         7.263        0.045        0.155        0.116        0.084     -480.658
   318    107.000        0.164      -101.100      -612.803        0.045        0.947        0.705        0.031     -480.658
   319    107.000        0.120       -99.175      -601.065        0.045        1.297        0.966        0.037     -480.658
   320    107.000        0.118      -105.876      -606.577        0.045        1.315        0.979        0.021     -480.658
   321    107.000        0.115       -53.494      -602.877        0.045        1.350        1.006        0.045     -480.658
   322    107.000        0.113       -47.696      -610.431        0.045        1.504        1.120        0.036     -480.658
   323    107.000        0.090       -55.725      -613.841        0.045        1.732        1.290        0.025     -480.658
   324    107.000        0.084      -107.448      -598.557        0.045        1.840        1.370        0.027     -480.658
   325    107.000        0.081       461.815      -612.048        0.045        1.908        1.421        0.025     -480.658
   326    108.000       18.838        -0.333        -0.542        0.052        0.010        0.007        0.417     -481.074
   327    108.000        0.779         4.739         3.541        0.052        0.231        0.172        0.248     -481.074
   328    108.000        0.519        10.495         8.533        0.052        0.347        0.258        0.112     -481.074
       magilla    MFPRT(31DEC13)     745               09-NOV-2015   22:15:34               Page    7
 Row #      Plane     Peak int      X-offset      Y-offset     Err peak    Err X-off    Err Y-off    Resid rms     Velocity
           pixels      Jy/beam           mas           mas      Jy/beam          mas          mas           Jy         km/s
 
   329    108.000        0.121       -45.307      -611.238        0.052        1.482        1.104        0.030     -481.074
   330    108.000        0.109       613.688      -606.444        0.052        1.654        1.232        0.051     -481.074
   331    108.000        0.105       -45.398      -603.742        0.052        1.714        1.276        0.042     -481.074
   332    108.000        0.093       326.168      -606.388        0.052        1.944        1.447        0.043     -481.074
   333    109.000       23.863        -0.150        -0.325        0.055        0.008        0.006        0.400     -481.489
   334    109.000        0.269       523.362      -612.872        0.055        0.703        0.523        0.040     -481.489
   335    110.000       28.009        -0.035        -0.138        0.060        0.007        0.005        0.436     -481.904
   336    110.000        0.188       464.957      -614.017        0.060        1.084        0.808        0.033     -481.904
   337    110.000        0.096       467.452      -605.566        0.060        2.126        1.583        0.042     -481.904
   338    110.000        0.079       456.899      -608.147        0.060        2.597        1.934        0.044     -481.904
   339    111.000       30.953         0.049         0.012        0.061        0.007        0.005        0.497     -482.320
   340    111.000        0.215       523.314      -612.414        0.061        0.971        0.723        0.055     -482.320
   341    112.000       30.952         0.084         0.090        0.062        0.007        0.005        0.418     -482.735
   342    112.000        0.201       523.631      -611.886        0.062        1.059        0.788        0.055     -482.735
   343    113.000       26.769         0.073         0.115        0.054        0.007        0.005        0.291     -483.151
   344    113.000        0.220       524.565      -611.225        0.054        0.845        0.629        0.047     -483.151
   345    113.000        0.200       465.460      -614.244        0.054        0.927        0.690        0.037     -483.151
   346    113.000        0.095       536.448      -613.215        0.054        1.959        1.458        0.042     -483.151
   347    113.000        0.061       456.716      -608.520        0.054        3.020        2.249        0.045     -483.151
   348    114.000       18.471         0.078         0.118        0.042        0.008        0.006        0.191     -483.566
   349    114.000        0.104       -42.645      -612.005        0.041        1.509        1.124        0.032     -483.566
   350    114.000        0.088       -45.462      -605.323        0.042        1.638        1.219        0.033     -483.566
   351    115.000        9.108         0.020         0.075        0.025        0.009        0.007        0.106     -483.982
   352    115.000        0.078      -609.243      -601.849        0.025        1.079        0.804        0.035     -483.982
   353    116.000        3.044         0.072         0.088        0.015        0.017        0.013        0.032     -484.397
   354    116.000        0.037      -172.991      -611.791        0.015        1.426        1.062        0.014     -484.397
   355    116.000        0.023       383.998      -610.820        0.015        2.300        1.713        0.020     -484.397
   356    117.000        0.810         0.087         0.110        0.013        0.056        0.042        0.019     -484.813
   357    117.000        0.029      -324.464      -612.300        0.013        1.563        1.164        0.015     -484.813
   358    118.000        0.287         0.025         0.041        0.013        0.160        0.119        0.013     -485.228
   359    118.000        0.017       -52.254      -585.232        0.013        2.682        1.997        0.015     -485.228
   360    120.000        0.037      -553.005      -572.169        0.013        1.192        0.888        0.016     -486.059
   361    121.000        0.026       340.621      -605.412        0.013        1.723        1.283        0.013     -486.474
   362    122.000        0.039      -612.114      -559.993        0.013        1.126        0.839        0.017     -486.890
   363    123.000        0.050       180.072      -610.040        0.013        0.859        0.639        0.017     -487.305
   364    126.000        0.051      -386.767      -606.111        0.013        0.858        0.639        0.016     -488.552
   365    126.000        0.024       173.807      -513.063        0.013        1.813        1.350        0.013     -488.552
   366    127.000        0.076      -613.704      -603.580        0.012        0.535        0.398        0.017     -488.967
   367    127.000        0.055       610.948      -610.196        0.012        0.744        0.554        0.019     -488.967
   368    127.000        0.041       105.984      -606.524        0.012        0.997        0.742        0.015     -488.967
   369    128.000        0.048      -599.117      -598.686        0.013        0.967        0.720        0.015     -489.383
   370    128.000        0.034      -607.388      -592.586        0.013        1.369        1.020        0.017     -489.383
   371    129.000        0.043       312.913      -592.182        0.013        1.032        0.769        0.014     -489.798
   372    129.000        0.035       279.078      -606.333        0.013        1.276        0.950        0.016     -489.798
   373    130.000        0.037       592.302      -540.018        0.012        1.123        0.836        0.013     -490.213
   374    130.000        0.032      -420.749      -594.562        0.012        1.305        0.972        0.013     -490.213
   375    131.000        0.036      -493.591      -613.026        0.012        1.162        0.866        0.014     -490.629
   376    131.000        0.033       462.071      -438.624        0.012        1.278        0.952        0.015     -490.629
   377    132.000        0.038      -326.311      -613.155        0.013        1.162        0.865        0.013     -491.044
   378    132.000        0.034       366.603      -610.859        0.013        1.287        0.958        0.019     -491.044
   379    134.000        0.037      -535.392      -589.711        0.012        1.167        0.869        0.016     -491.875
   380    134.000        0.029      -492.842      -597.624        0.012        1.486        1.107        0.015     -491.875
   381    135.000        0.034      -190.741      -610.015        0.013        1.279        0.952        0.014     -492.291
   382    136.000        0.049       408.107      -609.753        0.013        0.915        0.682        0.012     -492.706
   383    136.000        0.034       440.475      -552.523        0.013        1.314        0.979        0.017     -492.706
       magilla    MFPRT(31DEC13)     745               09-NOV-2015   22:15:34               Page    8
 Row #      Plane     Peak int      X-offset      Y-offset     Err peak    Err X-off    Err Y-off    Resid rms     Velocity
           pixels      Jy/beam           mas           mas      Jy/beam          mas          mas           Jy         km/s
 
   384    137.000        0.031      -405.837      -607.559        0.013        1.444        1.075        0.016     -493.122
   385    138.000        0.046       532.871      -454.788        0.012        0.904        0.673        0.013     -493.537
   386    138.000        0.034        52.320      -526.339        0.012        1.225        0.912        0.011     -493.537
   387    140.000        0.045       195.929      -586.952        0.012        0.901        0.671        0.014     -494.368
   388    140.000        0.034       610.590      -599.617        0.012        1.185        0.882        0.020     -494.368
   389    142.000        0.091      -612.985       137.793        0.013        0.496        0.369        0.021     -495.199
   390    142.000        0.065       373.116      -612.453        0.013        0.696        0.518        0.011     -495.199
   391    143.000        0.050       606.547      -585.880        0.013        0.867        0.645        0.016     -495.614
   392    143.000        0.040       466.412      -608.621        0.013        1.083        0.807        0.015     -495.614
   393    143.000        0.022        86.286      -556.931        0.013        1.927        1.435        0.015     -495.614
   394    143.000        0.020      -225.881      -612.125        0.013        2.211        1.646        0.017     -495.614
   395    144.000        0.041      -141.615      -559.394        0.013        1.079        0.804        0.012     -496.030
   396    144.000        0.036      -603.767      -613.089        0.013        1.252        0.932        0.015     -496.030
   397    145.000        0.048      -377.670      -574.397        0.013        0.909        0.677        0.014     -496.445
   398    146.000        0.035       207.056      -612.412        0.012        1.230        0.916        0.016     -496.861
   399    147.000        0.040      -290.831      -584.486        0.013        1.125        0.838        0.013     -497.276
   400    147.000        0.031      -473.031      -599.652        0.013        1.447        1.078        0.015     -497.276
   401    148.000        0.030      -204.847      -403.086        0.012        1.362        1.014        0.015     -497.692
   402    148.000        0.026      -536.120      -603.669        0.012        1.567        1.167        0.015     -497.692
   403    150.000        0.053       471.352      -590.789        0.012        0.789        0.588        0.013     -498.522
   404    150.000        0.044      -608.659      -597.965        0.012        0.952        0.709        0.016     -498.522
   405    150.000        0.033       119.342      -609.730        0.012        1.253        0.933        0.014     -498.522
   406    150.000        0.032       -52.924      -574.687        0.012        1.292        0.962        0.016     -498.522
   407    150.000        0.032       612.445      -605.790        0.012        1.309        0.975        0.016     -498.522
   408    151.000        0.055        79.598      -596.309        0.013        0.779        0.580        0.018     -498.938
   409    151.000        0.050        85.623      -602.812        0.013        0.864        0.643        0.016     -498.938
   410    152.000        0.026       294.988      -607.033        0.012        1.590        1.184        0.016     -499.353
   411    153.000        0.047        94.066      -610.698        0.013        0.915        0.682        0.015     -499.769
   412    153.000        0.046       105.530      -609.618        0.013        0.939        0.699        0.013     -499.769
   413    153.000        0.032      -442.221      -525.695        0.013        1.354        1.008        0.015     -499.769
   414    154.000        0.056       470.602      -612.327        0.012        0.770        0.573        0.013     -500.184
   415    154.000        0.035       129.831      -614.367        0.012        1.235        0.920        0.014     -500.184
   416    154.000        0.032       193.352      -610.433        0.012        1.335        0.994        0.015     -500.184
   417    155.000        0.055       387.098      -594.981        0.012        0.770        0.574        0.014     -500.600
   418    156.000        0.045       -94.164      -602.753        0.012        0.944        0.703        0.017     -501.015
   419    156.000        0.037      -612.419      -603.281        0.012        1.151        0.857        0.017     -501.015
   420    156.000        0.036       -85.472      -590.502        0.012        1.186        0.883        0.015     -501.015
   421    156.000        0.027       -89.100      -610.105        0.012        1.559        1.161        0.017     -501.015
   422    156.000        0.026       -99.902      -610.612        0.012        1.601        1.192        0.015     -501.015
   423    157.000        0.037       460.033      -610.362        0.013        1.193        0.888        0.017     -501.431
   424    158.000        0.042       596.970      -611.478        0.013        1.045        0.778        0.015     -501.846
   425    159.000        0.090      -534.847        13.115        0.014        0.515        0.384        0.018     -502.261
   426    159.000        0.057       -85.029      -610.067        0.014        0.819        0.610        0.013     -502.261
   427    159.000        0.036       562.376      -608.329        0.014        1.281        0.954        0.016     -502.261
   428    161.000        0.079        32.199      -609.690        0.013        0.585        0.436        0.017     -503.092
   429    161.000        0.056       600.686      -610.655        0.013        0.829        0.617        0.018     -503.092
   430    161.000        0.043       609.080      -602.840        0.013        1.077        0.802        0.027     -503.092
   431    163.000        0.041      -603.477      -581.142        0.013        1.088        0.810        0.013     -503.923
   432    163.000        0.035       440.866      -550.362        0.013        1.273        0.948        0.015     -503.923
   433    163.000        0.029      -169.406      -612.219        0.013        1.535        1.143        0.016     -503.923
   434    163.000        0.025      -563.088      -552.253        0.013        1.752        1.305        0.014     -503.923
   435    164.000        0.034        92.265      -402.206        0.012        1.240        0.923        0.013     -504.339
   436    165.000        0.054       311.812      -612.629        0.013        0.803        0.598        0.013     -504.754
   437    165.000        0.043      -390.193      -609.164        0.013        0.994        0.740        0.017     -504.754
   438    165.000        0.037      -454.080      -612.767        0.013        1.156        0.861        0.013     -504.754
       magilla    MFPRT(31DEC13)     745               09-NOV-2015   22:15:34               Page    9
 Row #      Plane     Peak int      X-offset      Y-offset     Err peak    Err X-off    Err Y-off    Resid rms     Velocity
           pixels      Jy/beam           mas           mas      Jy/beam          mas          mas           Jy         km/s
 
   439    165.000        0.033      -114.524      -611.522        0.013        1.315        0.980        0.012     -504.754
   440    165.000        0.025       587.303      -605.604        0.013        1.720        1.281        0.014     -504.754
   441    166.000        0.050      -531.981      -570.223        0.013        0.899        0.669        0.013     -505.170
   442    167.000        0.029       433.251      -582.641        0.013        1.547        1.152        0.015     -505.585
   443    167.000        0.026      -371.026      -594.039        0.013        1.735        1.292        0.017     -505.585
   444    167.000        0.019        79.686      -588.369        0.013        2.399        1.787        0.015     -505.585
   445    168.000        0.028       -30.971      -571.160        0.013        1.562        1.164        0.013     -506.000
   446    169.000        0.053       548.590      -611.720        0.013        0.857        0.638        0.018     -506.416
   447    170.000        0.057      -492.355      -612.982        0.012        0.742        0.553        0.017     -506.831
   448    170.000        0.026       -47.127      -610.266        0.012        1.608        1.197        0.015     -506.831
   449    171.000        0.060      -611.891      -610.022        0.013        0.717        0.534        0.010     -507.247
   450    171.000        0.041      -167.003      -519.292        0.013        1.046        0.779        0.014     -507.247
   451    171.000        0.035        76.573      -489.255        0.013        1.239        0.923        0.015     -507.247
   452    172.000        0.044       381.678      -613.945        0.013        1.013        0.754        0.014     -507.662
   453    172.000        0.037       397.749      -564.256        0.013        1.193        0.889        0.014     -507.662
   454    172.000        0.022      -350.985      -432.858        0.013        2.036        1.516        0.016     -507.662
   455    173.000        0.053       594.226      -612.552        0.013        0.832        0.620        0.016     -508.078
   456    174.000        0.034      -546.784      -578.591        0.012        1.200        0.894        0.013     -508.493
   457    174.000        0.032      -237.385      -466.574        0.012        1.290        0.960        0.017     -508.493
   458    174.000        0.026       119.808      -565.952        0.012        1.557        1.160        0.015     -508.493
   459    175.000        0.030      -420.171      -552.507        0.012        1.417        1.055        0.015     -508.909
   460    175.000        0.029      -386.416      -529.403        0.012        1.475        1.098        0.014     -508.909
   461    176.000        0.036      -589.915      -559.293        0.012        1.179        0.878        0.012     -509.324
   462    176.000        0.028       382.883      -503.408        0.012        1.517        1.130        0.014     -509.324
   463    178.000        0.037       368.027      -611.968        0.013        1.209        0.901        0.015     -510.155
   464    179.000        0.032      -236.000      -607.524        0.012        1.305        0.972        0.017     -510.570
   465    182.000        0.036       318.461      -608.435        0.013        1.242        0.925        0.018     -511.817
   466    184.000        0.042       600.308      -595.676        0.012        1.012        0.754        0.017     -512.648
   467    184.000        0.039       105.552      -485.934        0.012        1.085        0.808        0.014     -512.648
   468    185.000        0.102      -613.681       320.008        0.013        0.432        0.322        0.015     -513.063
   469    185.000        0.082       609.632       392.822        0.013        0.533        0.397        0.015     -513.063
   470    185.000        0.045      -601.859      -500.351        0.013        0.975        0.726        0.019     -513.063
   471    185.000        0.038      -609.460      -493.973        0.013        1.159        0.863        0.019     -513.063
   472    186.000        0.103       613.774        17.990        0.013        0.424        0.315        0.014     -513.479
   473    187.000        0.034       467.992      -605.842        0.013        1.257        0.936        0.016     -513.894
   474    188.000        0.032       -50.880      -472.005        0.012        1.345        1.001        0.014     -514.309
   475    189.000        0.029       568.961      -517.812        0.013        1.521        1.132        0.015     -514.725
   476    190.000        0.037       601.180      -598.502        0.012        1.126        0.839        0.020     -515.140
   477    191.000        0.094       126.446      -493.123        0.012        0.451        0.336        0.015     -515.556
   478    191.000        0.045       132.589      -499.315        0.012        1.041        0.775        0.015     -515.556
   479    191.000        0.029      -321.258      -596.698        0.012        1.489        1.109        0.013     -515.556
   480    191.000        0.027       295.848      -546.914        0.012        1.577        1.174        0.015     -515.556
   481    192.000        0.192       128.745      -493.393        0.013        0.225        0.167        0.013     -515.971
   482    192.000        0.034      -315.117      -610.155        0.013        1.266        0.943        0.015     -515.971
   483    193.000        0.372       128.126      -493.134        0.013        0.121        0.090        0.014     -516.387
   484    193.000        0.025       469.883      -598.951        0.013        1.769        1.318        0.016     -516.387
   485    193.000        0.022      -347.689      -607.691        0.013        2.014        1.500        0.014     -516.387
   486    194.000        0.822       127.532      -493.085        0.014        0.057        0.042        0.022     -516.802
   487    194.000        0.081       478.647      -614.044        0.014        0.576        0.429        0.011     -516.802
   488    194.000        0.043       472.286      -607.685        0.014        1.085        0.808        0.014     -516.802
   489    195.000        1.263       127.502      -492.860        0.014        0.038        0.028        0.013     -517.218
   490    195.000        0.156        -3.967      -375.240        0.014        0.335        0.250        0.008     -517.218
   491    195.000        0.156       120.271      -496.671        0.014        0.336        0.250        0.012     -517.218
   492    195.000        0.080      -348.071      -274.689        0.014        0.598        0.445        0.015     -517.218
   493    195.000        0.068        -0.392      -379.878        0.014        0.702        0.523        0.009     -517.218
       magilla    MFPRT(31DEC13)     745               09-NOV-2015   22:15:34               Page   10
 Row #      Plane     Peak int      X-offset      Y-offset     Err peak    Err X-off    Err Y-off    Resid rms     Velocity
           pixels      Jy/beam           mas           mas      Jy/beam          mas          mas           Jy         km/s
 
   494    195.000        0.066       252.784      -613.833        0.014        0.729        0.543        0.014     -517.218
   495    195.000        0.040       529.083      -614.349        0.014        1.217        0.906        0.017     -517.218
   496    195.000        0.030      -206.007      -614.144        0.014        1.579        1.176        0.015     -517.218
   497    196.000        1.738       127.280      -492.687        0.014        0.027        0.020        0.018     -517.633
   498    196.000        0.211       120.503      -496.567        0.014        0.242        0.180        0.017     -517.633
   499    196.000        0.209        -3.830      -375.867        0.014        0.224        0.167        0.017     -517.633
   500    196.000        0.041       596.684      -612.802        0.014        1.147        0.854        0.017     -517.633
   501    197.000        2.270       126.967      -492.666        0.015        0.022        0.016        0.045     -518.048
   502    197.000        0.062       249.725      -613.109        0.015        0.810        0.603        0.013     -518.048
   503    197.000        0.023       -40.557      -606.473        0.015        2.194        1.634        0.021     -518.048
   504    198.000        2.622       126.779      -492.502        0.015        0.019        0.014        0.041     -518.464
   505    198.000        0.175       119.911      -497.396        0.015        0.286        0.213        0.030     -518.464
   506    198.000        0.071       243.547      -609.755        0.015        0.708        0.527        0.014     -518.464
   507    198.000        0.054       250.160      -612.770        0.015        0.936        0.697        0.013     -518.464
   508    199.000        2.656       126.821      -492.377        0.015        0.019        0.014        0.065     -518.879
   509    199.000        0.073       527.921      -613.953        0.015        0.705        0.525        0.012     -518.879
   510    199.000        0.047       514.622      -614.007        0.015        1.108        0.825        0.012     -518.879
   511    200.000        2.357       126.875      -492.170        0.015        0.021        0.016        0.087     -519.295
   512    200.000        0.039      -131.978      -609.856        0.015        1.311        0.976        0.013     -519.295
   513    201.000        1.505       126.160      -492.350        0.014        0.034        0.026        0.035     -519.710
   514    201.000        0.599       131.351      -490.546        0.014        0.079        0.059        0.032     -519.710
   515    201.000        0.029      -192.654      -612.341        0.014        1.663        1.238        0.018     -519.710
   516    201.000        0.027      -544.963      -609.523        0.014        1.768        1.317        0.014     -519.710
   517    202.000        0.049       570.879      -613.660        0.014        0.999        0.744        0.015     -520.126
   518    202.000        0.036       341.927      -613.495        0.014        1.371        1.021        0.015     -520.126
   519    202.000        0.033      -324.168      -606.948        0.014        1.468        1.093        0.016     -520.126
   520    202.000        0.033      -331.525      -613.702        0.014        1.473        1.097        0.015     -520.126
   521    203.000        0.977       131.443      -490.474        0.013        0.051        0.038        0.024     -520.541
   522    203.000        0.490       125.737      -492.694        0.013        0.093        0.069        0.023     -520.541
   523    203.000        0.098       164.789      -395.752        0.013        0.468        0.349        0.010     -520.541
   524    204.000        0.914       131.896      -490.290        0.013        0.055        0.041        0.027     -520.957
   525    204.000        0.286       125.486      -492.277        0.014        0.162        0.121        0.024     -520.957
   526    205.000        0.816       132.016      -490.261        0.013        0.058        0.043        0.024     -521.372
   527    205.000        0.220       125.835      -492.760        0.013        0.198        0.147        0.021     -521.372
   528    205.000        0.033      -330.656      -610.523        0.013        1.336        0.995        0.015     -521.372
   529    206.000        0.706       131.937      -489.980        0.013        0.070        0.052        0.022     -521.787
   530    206.000        0.200       125.293      -492.244        0.013        0.227        0.169        0.023     -521.787
   531    206.000        0.037       144.929      -593.023        0.013        1.233        0.918        0.015     -521.787
   532    206.000        0.033       296.267      -604.705        0.013        1.381        1.028        0.014     -521.787
   533    206.000        0.032       408.604      -569.956        0.013        1.415        1.053        0.016     -521.787
   534    206.000        0.020      -481.841      -607.418        0.013        2.312        1.722        0.018     -521.787
   535    207.000        0.630       131.963      -489.842        0.013        0.068        0.051        0.030     -522.203
   536    207.000        0.084      -613.615       224.350        0.013        0.510        0.380        0.015     -522.203
   537    207.000        0.031      -439.200      -613.518        0.013        1.384        1.031        0.011     -522.203
   538    207.000        0.027       -31.797      -511.286        0.013        1.583        1.179        0.011     -522.203
   539    208.000        0.349       132.488      -489.757        0.013        0.139        0.104        0.015     -522.618
   540    208.000        0.080       125.262      -492.605        0.013        0.562        0.418        0.014     -522.618
   541    208.000        0.055       118.751      -487.506        0.013        0.815        0.607        0.015     -522.618
   542    208.000        0.035       -65.897      -601.623        0.013        1.267        0.943        0.013     -522.618
   543    208.000        0.035      -128.560      -529.555        0.013        1.291        0.961        0.016     -522.618
   544    208.000        0.032       577.194      -447.371        0.013        1.411        1.050        0.015     -522.618
   545    209.000        0.262       132.639      -489.451        0.012        0.180        0.134        0.013     -523.034
   546    209.000        0.084       609.137       567.793        0.013        0.517        0.385        0.016     -523.034
   547    209.000        0.075       126.025      -491.590        0.013        0.577        0.430        0.014     -523.034
   548    209.000        0.039       470.168      -587.991        0.013        1.111        0.828        0.013     -523.034
       magilla    MFPRT(31DEC13)     745               09-NOV-2015   22:15:34               Page   11
 Row #      Plane     Peak int      X-offset      Y-offset     Err peak    Err X-off    Err Y-off    Resid rms     Velocity
           pixels      Jy/beam           mas           mas      Jy/beam          mas          mas           Jy         km/s
 
   549    209.000        0.029      -460.978      -600.463        0.013        1.488        1.108        0.016     -523.034
   550    210.000        0.147       131.916      -489.325        0.012        0.284        0.212        0.016     -523.449
   551    212.000        0.083      -612.830        84.642        0.013        0.528        0.393        0.014     -524.280
   552    212.000        0.050       -92.624      -611.614        0.013        0.872        0.650        0.016     -524.280
   553    212.000        0.046       430.101      -612.455        0.013        0.962        0.717        0.012     -524.280
   554    212.000        0.030        83.067      -610.678        0.013        1.462        1.089        0.014     -524.280
   555    213.000        0.033      -589.032      -607.231        0.012        1.242        0.925        0.017     -524.696
   556    213.000        0.025       111.214      -346.261        0.012        1.632        1.216        0.014     -524.696
   557    214.000        0.045      -281.408      -514.273        0.012        0.933        0.695        0.014     -525.111
   558    214.000        0.045      -545.800      -575.489        0.012        0.934        0.695        0.010     -525.111
   559    214.000        0.036      -502.294      -554.248        0.012        1.154        0.859        0.016     -525.111
   560    214.000        0.029       -42.658      -554.985        0.012        1.427        1.063        0.013     -525.111
   561    215.000        0.097       612.216       382.784        0.013        0.473        0.352        0.021     -525.527
   562    215.000        0.087      -345.839       609.996        0.013        0.529        0.394        0.015     -525.527
   563    215.000        0.050       457.513      -611.406        0.013        0.913        0.680        0.018     -525.527
   564    215.000        0.041       446.009      -609.674        0.013        1.127        0.839        0.017     -525.527
   565    215.000        0.030       -51.044      -614.020        0.013        1.514        1.128        0.013     -525.527
   566    218.000        0.058      -603.142      -608.212        0.012        0.731        0.544        0.013     -526.773
   567    218.000        0.050       115.100      -505.626        0.012        0.853        0.636        0.012     -526.773
   568    218.000        0.046       336.648      -508.040        0.012        0.925        0.689        0.014     -526.773
   569    218.000        0.034       609.867      -498.451        0.012        1.242        0.925        0.014     -526.773
   570    219.000        0.091        41.105       610.844        0.013        0.497        0.370        0.017     -527.188
   571    219.000        0.035       142.764      -609.484        0.013        1.292        0.962        0.017     -527.188
   572    222.000        0.053       487.339      -613.644        0.013        0.832        0.619        0.016     -528.435
   573    223.000        0.048      -305.310      -614.254        0.013        0.901        0.671        0.014     -528.850
   574    223.000        0.044      -608.357      -613.299        0.013        0.988        0.736        0.014     -528.850
   575    225.000        0.070      -291.249      -610.481        0.013        0.660        0.491        0.017     -529.681
   576    225.000        0.042      -298.009      -604.778        0.013        1.089        0.811        0.019     -529.681
   577    226.000        0.046       471.773      -604.287        0.012        0.914        0.680        0.013     -530.096
   578    227.000        0.027       348.391      -613.499        0.013        1.657        1.234        0.015     -530.512
   579    227.000        0.025      -424.984      -500.211        0.013        1.749        1.303        0.015     -530.512
   580    229.000        0.045      -229.489      -610.848        0.013        1.008        0.751        0.012     -531.343
   581    229.000        0.040       -42.386      -606.509        0.013        1.137        0.847        0.016     -531.343
   582    229.000        0.033       521.001      -609.888        0.013        1.373        1.023        0.018     -531.343
   583    229.000        0.025       -50.409      -611.303        0.013        1.769        1.317        0.017     -531.343
   584    230.000        0.038      -105.788      -527.120        0.012        1.116        0.831        0.017     -531.758
   585    230.000        0.030      -564.965      -591.766        0.012        1.437        1.070        0.014     -531.758
   586    231.000        0.063      -611.839      -608.904        0.014        0.757        0.564        0.021     -532.174
   587    231.000        0.054      -183.253      -610.165        0.014        0.889        0.662        0.012     -532.174
   588    231.000        0.036       255.133      -613.119        0.014        1.314        0.978        0.018     -532.174
   589    232.000        0.039      -503.415      -523.537        0.013        1.143        0.851        0.014     -532.589
   590    233.000        0.053        84.523      -610.623        0.013        0.850        0.633        0.015     -533.005
   591    233.000        0.047       -68.720      -609.612        0.013        0.945        0.703        0.016     -533.005
   592    233.000        0.024      -443.411      -602.952        0.013        1.842        1.372        0.018     -533.005
   593    234.000        0.054       596.684      -614.398        0.013        0.840        0.625        0.011     -533.420
   594    234.000        0.028      -221.793      -614.121        0.013        1.614        1.202        0.015     -533.420
   595    235.000        0.039       277.357      -604.952        0.012        1.095        0.815        0.015     -533.835
   596    235.000        0.034       285.020      -610.256        0.012        1.255        0.934        0.015     -533.835
   597    235.000        0.033       -57.047      -596.274        0.012        1.267        0.944        0.016     -533.835
   598    235.000        0.029       453.974      -597.941        0.012        1.446        1.077        0.016     -533.835
   599    237.000        0.050        14.137      -565.851        0.012        0.849        0.633        0.014     -534.666
   600    237.000        0.037       502.685      -609.053        0.012        1.151        0.857        0.014     -534.666
   601    237.000        0.036      -612.275      -492.893        0.012        1.186        0.883        0.018     -534.666
   602    237.000        0.033      -613.509      -467.404        0.012        1.314        0.978        0.019     -534.666
   603    237.000        0.031      -602.602      -489.056        0.012        1.373        1.022        0.017     -534.666
       magilla    MFPRT(31DEC13)     745               09-NOV-2015   22:15:34               Page   12
 Row #      Plane     Peak int      X-offset      Y-offset     Err peak    Err X-off    Err Y-off    Resid rms     Velocity
           pixels      Jy/beam           mas           mas      Jy/beam          mas          mas           Jy         km/s
 
   604    238.000        0.032       120.841      -608.388        0.013        1.354        1.008        0.015     -535.082
   605    238.000        0.028        95.752      -447.323        0.013        1.562        1.163        0.013     -535.082
   606    238.000        0.027      -236.103      -512.299        0.013        1.585        1.180        0.013     -535.082
   607    238.000        0.027       600.599      -572.343        0.013        1.604        1.194        0.018     -535.082
   608    239.000        0.031       357.051      -503.761        0.013        1.389        1.034        0.016     -535.497
   609    240.000        0.044      -548.289      -501.529        0.012        0.960        0.715        0.015     -535.913
   610    241.000        0.039      -612.872      -508.644        0.012        1.095        0.815        0.015     -536.328
